RBD,NOM_RBD,NOM_COM_RBD,RURAL_RBD,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT
8740,COLEGIO MARIA LUISA VILLALON,SANTIAGO,0,40,1607,4,141,2,88,1,40,2,88,0,0,1,40,1,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0,52,2084
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,SANTIAGO,0,97,3524,1,44,2,88,1,44,10,399,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,113,4187
8750,COLEGIO ACADEMIA DE HUMANIDADES,RECOLETA,0,72,2886,4,175,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,1,40,1,44,0,0,0,0,0,0,80,3233
8754,COLEGIO HISPANO AMERICANO,SANTIAGO,0,37,1247,3,118,1,44,1,44,0,0,0,0,0,0,1,41,1,44,2,88,0,0,0,0,1,44,0,0,0,0,47,1670
8755,COLEGIO SAINT ROSE SCHOOL,SANTIAGO,0,29,1036,3,125,2,84,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1333
8756,COLEGIO EXCELSIOR,SANTIAGO,0,55,2099,0,0,2,88,1,44,2,81,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2400
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,SANTIAGO,0,91,3430,0,0,0,0,1,40,1,35,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,95,3593
8759,COLEGIO SANTA CECILIA,SANTIAGO,0,20,527,0,0,1,40,1,44,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,651
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,PROVIDENCIA,0,88,3382,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,91,3514
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,SANTIAGO,0,21,677,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,717
8769,COLEGIO SANTA MARIA CERVELLON,INDEPENDENCIA,0,37,1142,1,44,0,0,1,40,1,40,0,0,1,35,2,72,1,25,0,0,0,0,0,0,1,40,0,0,0,0,45,1438
8780,ESCUELA MANUEL MONTT,SANTIAGO,0,14,484,0,0,1,44,1,44,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,607
8791,COLEGIO FILIPENSE,SANTIAGO,0,39,1421,0,0,1,44,1,44,1,35,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,44,1632
8793,ESCUELA BASICA N°823 SPENDIX,ÑUÑOA,0,3,118,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,162
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,RECOLETA,0,15,576,0,0,0,0,1,36,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,700
8809,ESCUELA DE PARVULOS N°1146 HEYDDIE,SANTIAGO,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,2,87
8811,LICEO PROFESIONAL ABDON CIFUENTES,SANTIAGO,0,29,835,1,26,2,75,1,40,3,121,0,0,1,35,1,35,1,30,0,0,0,0,0,0,0,0,0,0,0,0,39,1197
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,SANTIAGO,0,29,1076,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,32,1208
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,RECOLETA,0,38,1613,1,44,0,0,1,44,0,0,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,42,1789
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,SANTIAGO,0,24,948,1,42,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,1,28,0,0,0,0,0,0,0,0,31,1238
8815,COLEGIO SAN FRANCISCO DEL ALBA,LAS CONDES,0,86,3644,1,44,3,132,1,44,2,88,3,132,3,132,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,101,4304
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,LAS CONDES,0,40,1525,3,128,1,44,1,44,5,190,0,0,1,44,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,52,2011
8819,LICEO RAFAEL SOTOMAYOR,LAS CONDES,0,50,1839,1,44,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2059
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,VITACURA,0,100,3857,4,176,2,88,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,112,4385
8822,LICEO JUAN PABLO II DE LAS CONDES,LAS CONDES,0,84,3596,0,0,1,44,1,44,1,21,2,88,3,132,2,88,2,88,0,0,1,44,0,0,1,44,0,0,0,0,98,4189
8825,COLEGIO ANTARTICA CHILENA,VITACURA,0,113,4382,0,0,0,0,1,44,0,0,0,0,4,176,1,44,3,132,0,0,1,44,0,0,1,44,0,0,0,0,124,4866
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,LAS CONDES,0,43,1460,0,0,0,0,1,44,7,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1732
8828,LICEO BICENTENARIO SIMON BOLIVAR,LAS CONDES,0,96,4039,1,44,0,0,1,44,10,418,2,88,3,132,1,44,2,88,0,0,0,0,0,0,1,44,0,0,0,0,117,4941
8832,ESC. DE EDUC. DIFERENCIAL PAUL HARRIS,LAS CONDES,0,29,1210,0,0,0,0,1,44,0,0,3,124,2,88,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,37,1554
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,VITACURA,0,33,1189,0,0,1,44,1,44,3,120,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1485
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,LAS CONDES,0,73,2943,0,0,0,0,1,44,0,0,3,118,2,88,2,88,1,44,0,0,1,44,0,0,1,44,0,0,0,0,84,3413
8837,ESCUELA DIFERENCIAL F N°254 MADRE TIERRA LO BARNECHEA,LO BARNECHEA,0,14,535,0,0,0,0,1,44,2,61,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,684
8839,INSTITUTO FERMIN VIVACETA,LO BARNECHEA,0,15,562,1,44,0,0,1,44,1,29,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,723
8840,ESCUELA DE FARELLONES,LO BARNECHEA,1,15,595,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,683
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,LO BARNECHEA,0,79,3239,0,0,7,308,1,44,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3763
8845,COLEGIO SAN JUAN DE KRONSTADT,LO BARNECHEA,0,11,375,0,0,0,0,1,44,2,70,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,577
8846,COLEGIO INMACULADA CONCEPCION,VITACURA,0,38,1442,0,0,3,132,1,44,3,78,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,46,1740
8849,COLEGIO LA VIRGEN DE POMPEYA,LAS CONDES,0,59,2283,0,0,0,0,1,44,3,104,0,0,1,30,1,44,1,38,0,0,0,0,0,0,1,44,0,0,0,0,67,2587
8854,INSTITUTO PRESIDENTE ERRAZURIZ,LAS CONDES,0,27,1102,0,0,3,132,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1322
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,LO BARNECHEA,0,18,519,1,41,1,30,1,44,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,22,675
8861,COLEGIO JOHN ANDREWS ADVENTIST ACADEMY,LAS CONDES,0,28,1111,1,44,0,0,1,44,1,44,0,0,1,44,0,0,1,30,0,0,1,44,0,0,0,0,0,0,0,0,34,1361
8862,COLEGIO TABANCURA,VITACURA,0,84,2172,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2212
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,LAS CONDES,0,110,4492,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4580
8867,COLEGIO SAN FRANCISCO DE ASIS,LAS CONDES,0,123,3627,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3671
8868,COLEGIO LA GIROUETTE,LAS CONDES,0,51,1555,1,40,1,44,1,42,7,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1920
8869,COLEGIO THE NEWLAND SCHOOL,LO BARNECHEA,0,96,2787,0,0,4,176,1,44,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,104,3083
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,LAS CONDES,0,77,2560,5,175,2,79,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2849
8871,COLEGIO LOS ANDES DE VITACURA,VITACURA,0,82,2870,7,245,4,162,1,44,0,0,0,0,1,37,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,97,3446
8872,COLEGIO WENLOCK SCHOOL,LAS CONDES,0,67,1933,2,60,0,0,1,32,2,60,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2124
8873,COLEGIO VILLA MARIA ACADEMY,LAS CONDES,0,156,4744,0,0,0,0,1,40,1,34,0,0,1,35,0,0,0,0,0,0,1,38,0,0,3,120,0,0,0,0,163,5011
8877,COLEGIO DE LOS SAGRADOS CORAZONES,VITACURA,0,108,4374,0,0,0,0,1,40,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,4499
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,LAS CONDES,0,99,3098,2,79,4,156,1,39,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,108,3420
8880,COLEGIO NIDO DE AGUILAS,LO BARNECHEA,0,96,3684,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3722
8883,COLEGIO CONCORDIA,LAS CONDES,0,14,335,0,0,2,74,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,497
8885,COLEGIO REDLAND SCHOOL,LAS CONDES,0,69,2571,1,44,0,0,1,44,1,25,0,0,0,0,0,0,1,23,1,44,0,0,0,0,0,0,0,0,0,0,74,2751
8888,COLEGIO DEL VERBO DIVINO,LAS CONDES,0,149,5442,4,160,2,80,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,0,0,0,0,159,5842
8892,COLEGIO SAN JUAN EVANGELISTA,LAS CONDES,0,75,3074,0,0,4,176,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3294
8893,COLEGIO INTERNACIONAL SEK CHILE,LAS CONDES,0,102,4406,1,44,4,176,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,4670
8894,COLEGIO LA MAISONNETTE,VITACURA,0,74,2382,0,0,1,42,1,42,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,81,2556
8895,COLEGIO DALCAHUE,LAS CONDES,0,13,361,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,405
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,LAS CONDES,0,42,1583,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1627
8902,COLEGIO CORDILLERA DE LAS CONDES,LAS CONDES,0,52,1987,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2027
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,LO BARNECHEA,0,64,2568,1,44,1,44,1,44,8,348,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3092
8904,COLEGIO SANTA URSULA,VITACURA,0,88,2661,5,171,1,38,1,44,0,0,0,0,4,146,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,100,3102
8905,COLEGIO EL CARMEN TERESIANO I,VITACURA,0,17,563,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,21,720
8906,COLEGIO SAINT GEORGE S COLLEGE,VITACURA,0,179,6140,5,220,5,208,1,44,9,331,0,0,0,0,2,88,0,0,0,0,1,30,0,0,0,0,0,0,0,0,202,7061
8909,COLEGIO BRADFORD SCHOOL,VITACURA,0,98,3711,0,0,1,37,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,101,3836
8911,COLEGIO ARABE,LAS CONDES,0,42,1458,4,174,1,35,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1755
8914,COLEGIO WILLIAM KILPATRICK,LAS CONDES,0,26,906,1,40,0,0,1,44,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,29,1030
8917,COLEGIO CRAIGHOUSE,LO BARNECHEA,0,199,6796,0,0,0,0,1,44,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,205,7002
8919,COLEGIO SAN PEDRO NOLASCO,VITACURA,0,63,2293,0,0,3,132,1,40,2,54,0,0,0,0,0,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,71,2606
8921,COLEGIO BRITISH HIGH,LAS CONDES,0,34,1313,0,0,4,160,1,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,40,1553
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,VITACURA,0,179,4519,0,0,4,112,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,4653
8925,LICEO POLIVALENTE ARTURO ALESSANDRI P.,PROVIDENCIA,0,55,2383,2,88,0,0,1,44,3,132,0,0,1,44,2,88,2,88,0,0,0,0,0,0,0,0,0,0,0,0,66,2867
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,PROVIDENCIA,0,63,2585,0,0,0,0,1,44,2,88,0,0,1,44,2,88,2,88,0,0,0,0,0,0,0,0,0,0,0,0,71,2937
8927,LICEO CARMELA CARVAJAL DE PRAT,PROVIDENCIA,0,68,2787,2,88,3,132,1,44,6,240,0,0,1,44,3,132,2,88,0,0,0,0,0,0,0,0,0,0,0,0,86,3555
8928,LICEO JOSE VICTORINO LASTARRIA,PROVIDENCIA,0,106,4111,3,132,1,44,1,44,4,176,0,0,2,88,4,176,5,184,0,0,0,0,0,0,0,0,0,0,0,0,126,4955
8930,LICEO B 42 TAJAMAR,PROVIDENCIA,0,37,1550,9,395,0,0,1,44,1,44,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2165
8931,ESCUELA BASICA EL VERGEL,PROVIDENCIA,0,24,949,0,0,4,172,1,44,2,88,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1341
8933,ESCUELA DE PROVIDENCIA,PROVIDENCIA,0,61,2484,5,220,2,88,1,44,1,44,0,0,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,73,3012
8934,ESCUELA ABELARDO ITURRIAGA JAMETT,PROVIDENCIA,0,8,252,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,340
8936,ESCUELA BASICA Y ESPECIAL MC-KAY,CURACAVÍ,0,14,490,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,578
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,PROVIDENCIA,0,25,918,1,41,0,0,1,40,2,88,0,0,1,42,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,32,1217
8942,ESCUELA PARTICULAR TERESIANA DE SAN JOSE,SAN BERNARDO,0,40,1682,2,54,2,88,1,44,18,748,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2660
8944,COLEGIO PARTICULAR REGINA PACIS,PROVIDENCIA,0,40,1368,2,74,3,132,1,44,1,41,0,0,2,88,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,50,1791
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,PROVIDENCIA,0,20,708,1,44,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,25,928
8950,COLEGIO COMPANIA DE MARIA-SEMINARIO,PROVIDENCIA,0,35,1214,2,88,0,0,1,44,0,0,0,0,0,0,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1506
8953,COLEGIO HUELEN,VITACURA,0,84,2614,0,0,1,44,1,40,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2733
8954,COLEGIO MARIA INMACULADA,PROVIDENCIA,0,50,1789,4,162,0,0,1,44,3,95,0,0,1,44,1,44,1,40,0,0,0,0,0,0,1,40,0,0,0,0,62,2258
8956,COLEGIO LATINOAMERICANO DE INTEGRACION,PROVIDENCIA,0,28,871,0,0,0,0,1,44,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,30,951
8957,ESCUELA BASICA N°280 ASOCIACION MONTESSORI,ÑUÑOA,0,12,311,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,341
8959,COLEGIO SUPERIOR CAMBRIDGE,PROVIDENCIA,0,16,478,0,0,0,0,1,44,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,562
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,PROVIDENCIA,0,127,4081,3,99,6,234,1,43,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,4492
8969,COLEGIO THE ANGEL´S SCHOOL,ÑUÑOA,0,43,1823,1,44,1,44,1,44,1,44,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,4,176,55,2351
8972,COLEGIO SAN BENITO,VITACURA,0,125,5067,0,0,8,352,1,44,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,136,5519
8974,COLEGIO CAMPVS COLLEGE,PROVIDENCIA,0,35,1240,0,0,2,88,1,44,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1460
8978,COLEGIO DUNALASTAIR,LAS CONDES,0,98,4228,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4272
8979,COLEGIO ALEMAN DE SANTIAGO,LAS CONDES,0,98,2814,0,0,3,124,1,22,18,546,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3536
8981,COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA,PROVIDENCIA,0,48,1449,0,0,4,143,1,44,3,78,1,29,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,58,1771
8984,COLEGIO TREWHELA´S ENGLISH SCHOOL,PROVIDENCIA,0,79,2945,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3121
8988,COLEGIO MARIANO,PROVIDENCIA,0,68,2624,1,38,3,132,1,40,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,75,2898
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,LAS CONDES,0,115,3938,1,40,7,280,1,40,1,44,0,0,0,0,1,42,0,0,0,0,1,36,1,44,0,0,0,0,0,0,128,4464
8992,COLEGIO ALEMAN SANKT THOMAS MORUS,PROVIDENCIA,0,90,3419,2,81,2,84,1,40,1,34,0,0,1,41,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,98,3739
8995,COLEGIO SANTIAGO COLLEGE,LO BARNECHEA,0,191,6118,2,71,1,38,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,6271
8996,COLEGIO SAN IGNACIO EL BOSQUE,PROVIDENCIA,0,151,5046,8,317,4,176,1,44,9,308,0,0,0,0,3,132,0,0,0,0,1,38,0,0,0,0,0,0,0,0,177,6061
8997,WEXFORD COLLEGE N 2,PROVIDENCIA,0,15,313,0,0,1,40,1,30,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,403
8998,COLEGIO CAMBRIDGE COLLEGE,PROVIDENCIA,0,27,980,0,0,0,0,1,44,0,0,0,0,1,35,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,30,1077
9003,COLEGIO THE ENGLISH INSTITUTE,PROVIDENCIA,0,134,4479,7,270,3,124,1,44,10,357,0,0,0,0,5,195,2,79,0,0,0,0,0,0,0,0,0,0,0,0,162,5548
9004,COLEGIO UNIVERSITARIO INGLES,PROVIDENCIA,0,44,1559,3,132,1,44,1,44,0,0,0,0,1,38,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,51,1857
9006,COMPLEJO EDUCACIONAL LA REINA,LA REINA,0,53,1850,0,0,1,44,1,44,6,240,0,0,1,44,3,132,1,44,0,0,2,86,0,0,0,0,0,0,0,0,68,2484
9007,LICEO EUGENIO MARÍA DE HOSTOS,LA REINA,0,31,1216,1,43,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,1,42,0,0,0,0,0,0,0,0,37,1477
9008,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,LA REINA,0,30,1106,1,44,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,36,1370
9010,ESCUELA D-231 ESPECIAL DE DESARROLLO,LA REINA,0,21,812,0,0,2,74,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1058
9011,COLEGIO SAN CONSTANTINO,LA REINA,0,19,685,1,44,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,24,905
9012,ESCUELA BASICA YANGTSE EX E-229,LA REINA,0,31,1220,1,44,0,0,1,44,0,0,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,35,1396
9013,ESCUELA PALESTINA,LA REINA,0,31,1196,0,0,0,0,1,44,2,73,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1401
9017,ESCUELA PARTICULAR SAN LEONARDO MURIALDO,LA REINA,0,14,486,1,20,1,44,1,44,1,36,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,666
9020,COLEGIO SANTA CATALINA LABOURÉ,LA REINA,0,48,1970,1,44,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2190
9025,ESCUELA HERMANAS DEL NINO JESUS,LA REINA,0,9,277,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,365
9026,ESCUELA ESPECIAL CTI.LOS COPIHUES   N.3,SAN JOAQUÍN,0,7,292,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,380
9032,ESCUELA PARTICULAR ANTINIL,LA REINA,0,11,224,0,0,1,30,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,14,328
9033,COLEGIO STA MARIA REINA,LA REINA,0,40,1508,0,0,2,88,1,44,0,0,0,0,1,44,1,44,1,40,0,0,1,42,0,0,0,0,0,0,0,0,47,1810
9035,COLEGIO EL CARMEN TERESIANO,LA REINA,0,25,864,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,1,41,0,0,1,44,0,0,0,0,30,1081
9036,COLEGIO JOSÉ ARRIETA,LA REINA,0,32,1135,0,0,0,0,1,44,2,39,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1306
9038,COLEGIO SAN LUIS DE LAS CONDES,LAS CONDES,0,10,146,0,0,0,0,1,40,1,37,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,253
9039,COLEGIO RUBEN DARIO,LA REINA,0,24,875,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1007
9042,COLEGIO DE LA SALLE,LA REINA,0,106,4152,1,36,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4320
9043,ESCUELA DE PARVULOS N°750 CHISPITAS,LA REINA,0,2,44,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82
9046,COLEGIO THE GRANGE SCHOOL,LA REINA,0,246,10796,0,0,6,264,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,255,11192
9051,COLEGIO ANDREE ENGLISH SCHOOL,LA REINA,0,164,5341,3,105,5,214,1,44,11,404,0,0,0,0,0,0,2,79,0,0,0,0,0,0,1,44,0,0,0,0,187,6231
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,LA REINA,0,70,2497,1,35,0,0,1,40,5,160,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,78,2772
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,LA REINA,0,63,2099,0,0,3,121,1,40,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2432
9056,ESCUELA BASICA N° 733 PEQUENO MOZART,LA REINA,0,1,42,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,ÑUÑOA,0,34,1323,0,0,0,0,1,44,6,105,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1560
